Age,Tenure,NumProducts,SaccoScore,MonthsInactive,BranchVisits,UtilizationRate,Education_Ord,EmploymentStatus_TE,Balance_RobustScaler,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Churn
32,135,1,24,9,10,0.92,2.0,0.27474402730375425,-0.33931156407271207,1,0,1,1
28,100,2,12,8,13,0.57,3.0,0.27391304347826084,0.0035327308902974638,1,1,0,0
18,163,1,14,4,11,0.85,1.0,0.265988987717069,0.1235963015664751,1,1,0,0
39,165,1,12,14,11,0.51,2.0,0.27474402730375425,-0.42879098676226907,1,0,0,0
31,6,1,9,10,7,0.59,2.0,0.2767747230201067,-0.09136744713223563,0,1,0,0
35,146,2,8,5,15,0.6,1.0,0.2767747230201067,0.06095577772439155,1,0,1,0
34,81,1,12,7,8,0.63,1.0,0.2723334021043945,1.4900455220248985,0,0,1,0
18,36,3,14,11,7,1.0,3.0,0.27474402730375425,0.3047234490787796,0,1,0,0
34,134,2,20,14,10,0.94,1.0,0.2770060128550695,-0.48739674385083065,0,0,1,1
53,137,2,19,10,10,0.65,3.0,0.2770060128550695,1.648855173433371,1,0,1,0
53,42,2,14,11,13,0.86,1.0,0.2770060128550695,0.7973037902167686,0,0,0,1
20,11,1,14,12,6,0.93,3.0,0.2719186785260483,-0.5826049193354647,0,1,0,1
35,28,1,17,7,7,0.5,3.0,0.2723334021043945,-0.024673676688904085,0,0,1,1
18,135,3,13,9,17,0.67,2.0,0.2770060128550695,0.44751107250876254,1,1,0,0
29,45,2,21,6,3,0.6,2.0,0.2765167148163434,0.5441606761160288,0,1,0,1
52,22,2,12,6,12,0.64,2.0,0.2770060128550695,-0.15903448955580607,0,1,0,0
43,136,1,16,6,15,0.86,2.0,0.2765167148163434,1.3705609865774706,0,0,1,1
32,82,1,23,8,11,0.8,3.0,0.27391304347826084,-0.27243915510136196,0,1,0,0
31,63,3,17,5,8,0.54,3.0,0.2765167148163434,0.004592242159924602,1,1,0,0
34,174,4,23,9,17,0.65,2.0,0.2767747230201067,-0.5718311681111747,1,0,1,0
36,138,1,11,9,13,0.69,1.0,0.2767747230201067,-0.5501050271345764,1,1,0,0
27,100,1,14,10,9,0.62,1.0,0.2723334021043945,-0.26301443276107406,1,0,1,1
21,40,3,10,3,7,0.69,1.0,0.2641112047177759,2.1388455639125517,1,0,1,1
27,140,1,14,6,14,0.6,3.0,0.2767747230201067,0.5368241765687851,0,0,1,0
45,97,2,22,6,7,0.61,3.0,0.2723334021043945,2.1388455639125517,1,0,1,0
24,1,1,14,12,14,0.8,3.0,0.265988987717069,0.08717868164766322,1,0,0,1
25,12,3,18,3,13,0.57,1.0,0.2765167148163434,-0.24883422960594806,1,0,1,0
18,68,2,15,13,11,0.6,2.0,0.265988987717069,-0.48545019989035293,1,0,1,0
40,168,1,16,11,11,0.92,2.0,0.2765167148163434,-0.5985653478215339,1,0,1,0
36,176,1,15,8,7,0.85,2.0,0.27391304347826084,-0.1069890784099939,0,0,0,0
31,14,1,19,4,10,0.84,2.0,0.2641112047177759,-0.24292683828285255,1,1,0,1
44,104,1,10,11,11,0.65,1.0,0.27391304347826084,-0.1599584819421088,0,1,0,1
35,7,2,17,8,11,0.86,2.0,0.27391304347826084,0.48198214846709664,0,1,0,0
31,121,2,19,6,7,0.92,1.0,0.2767747230201067,0.7848853325448598,0,1,0,0
29,6,1,12,7,14,0.84,1.0,0.27621483375959077,-0.5766790481646431,1,0,1,0
46,142,3,14,5,11,0.55,1.0,0.2765167148163434,1.5868552843124573,0,1,0,1
43,11,2,22,7,9,0.77,1.0,0.2765167148163434,0.15498124295455806,1,1,0,0
44,133,1,12,7,10,0.92,3.0,0.2733843537414966,0.1711387898163719,1,1,0,1
39,66,4,14,7,6,0.57,1.0,0.2723334021043945,-0.5707778167907896,1,0,1,0
34,179,3,10,3,7,0.51,1.0,0.2719186785260483,0.4713562360246152,1,1,0,0
26,150,2,10,8,9,0.59,1.0,0.2719186785260483,-0.5723794035937144,0,1,0,0
55,6,2,17,12,10,0.61,1.0,0.26641414141414144,0.9840857711332459,0,0,1,0
37,2,2,12,10,11,0.75,2.0,0.2765167148163434,1.888914555344064,0,0,1,1
32,94,1,11,11,6,0.85,2.0,0.2767747230201067,-0.4026912818238378,1,0,0,0
53,13,2,17,9,8,0.63,1.0,0.2723334021043945,0.6646061636452115,0,0,1,0
52,38,1,15,6,19,0.85,3.0,0.2765167148163434,0.19427555916939243,1,1,0,1
28,144,1,11,8,11,0.57,2.0,0.2770060128550695,2.1388455639125517,0,0,1,0
32,29,4,15,7,16,0.54,1.0,0.2770060128550695,-0.35791461078360715,1,1,0,1
45,134,1,22,10,11,0.52,3.0,0.2719186785260483,-0.35577094844738477,0,0,1,1
32,75,2,14,9,13,0.9,3.0,0.2765167148163434,0.3265912688879444,0,0,1,0
38,132,4,14,7,10,0.81,3.0,0.27621483375959077,0.022148097499676604,1,0,1,0
35,169,4,17,3,8,0.67,2.0,0.2723334021043945,-0.48464940648889054,1,0,1,1
35,122,4,16,16,9,0.98,2.0,0.27391304347826084,-0.44353174529841877,0,0,0,1
25,94,2,5,6,11,0.99,2.0,0.2770060128550695,-0.1286967395388662,0,0,1,1
36,11,2,13,8,13,0.73,2.0,0.265988987717069,-0.3684542839367004,1,1,0,0
35,97,1,19,9,5,0.69,1.0,0.2770060128550695,-0.49420964771250286,1,1,0,0
41,107,1,16,12,11,0.8,3.0,0.265988987717069,0.6547502448579824,1,1,0,1
36,12,4,13,8,11,0.73,1.0,0.2627646326276463,-0.14936952919507943,1,0,1,1
43,157,3,12,5,13,0.81,2.0,0.2765167148163434,-0.4157380543184324,0,1,0,0
25,135,3,12,7,6,0.75,1.0,0.2767747230201067,-0.28182075779695576,1,1,0,0
54,30,2,18,6,6,0.64,3.0,0.2641112047177759,0.42430038376483775,1,0,1,1
25,88,1,18,5,11,0.93,3.0,0.2723334021043945,0.4109271339604162,0,1,0,0
30,169,2,19,7,7,0.97,1.0,0.265988987717069,-0.6293897338285932,1,0,1,0
43,91,2,21,6,7,0.99,2.0,0.2719186785260483,1.668129654611646,0,0,0,0
39,1,1,13,8,9,0.8,3.0,0.2723334021043945,-0.43009073605233494,1,1,0,0
20,17,2,14,4,15,0.8,2.0,0.2767747230201067,-0.36528191007706096,0,0,1,1
29,68,3,17,9,6,0.89,1.0,0.2765167148163434,0.30066404252828954,0,1,0,1
42,125,1,12,4,9,0.97,2.0,0.2770060128550695,-0.6022366775697768,1,0,1,0
56,131,1,15,9,10,0.55,3.0,0.2719186785260483,0.19134342333019175,0,1,0,0
52,104,2,15,7,14,0.86,2.0,0.2770060128550695,0.5254590702172615,0,0,1,0
55,43,3,16,10,9,0.83,2.0,0.2719186785260483,-0.5350316313393577,1,1,0,0
46,120,1,16,10,11,0.81,1.0,0.2655860349127182,0.5483063219559071,1,1,0,0
40,61,1,13,11,7,0.73,2.0,0.27474402730375425,-0.5255699493036178,0,0,1,0
32,102,1,10,10,18,0.7,1.0,0.27391304347826084,0.9769771897079568,0,0,1,1
29,152,3,11,9,9,0.63,2.0,0.27474402730375425,0.5069484227449966,1,0,1,0
18,158,2,15,10,10,0.62,2.0,0.2733843537414966,-0.20541890734820345,1,1,0,0
47,65,1,14,9,6,0.54,2.0,0.2719186785260483,-0.031474260652092224,1,1,0,0
30,141,1,11,9,11,0.61,3.0,0.2765167148163434,0.15789489894603267,1,1,0,0
42,153,3,12,7,9,0.99,2.0,0.2723334021043945,-0.4982690542629929,1,1,0,0
18,85,2,11,5,12,0.86,2.0,0.2723334021043945,-0.5313479816926309,1,0,1,0
18,115,2,18,5,14,0.88,2.0,0.27474402730375425,0.07131065240022422,0,0,0,1
34,152,2,12,7,10,0.65,2.0,0.2719186785260483,0.07309703768040951,1,1,0,0
21,85,2,18,4,12,0.51,1.0,0.2723334021043945,0.130316806189517,0,1,0,0
31,116,2,23,9,12,0.85,2.0,0.2770060128550695,0.538820000123199,0,0,1,0
38,8,1,16,9,14,0.62,2.0,0.2719186785260483,0.4755203617122195,0,0,1,1
30,167,2,14,14,8,0.61,2.0,0.2767747230201067,-0.49579891461694353,1,1,0,0
35,45,1,22,7,8,0.8,3.0,0.2765167148163434,-0.604663697571132,0,1,0,0
28,25,4,23,8,11,0.9,2.0,0.2765167148163434,0.4924355823308016,1,0,1,1
24,74,1,28,4,6,0.64,2.0,0.2641112047177759,-0.5056979530488669,1,0,1,0
33,94,1,13,6,13,0.57,3.0,0.2770060128550695,1.7803885695981865,0,1,0,0
45,38,1,12,10,9,0.86,2.0,0.27812113720642767,1.219796228879074,1,1,0,0
24,46,1,19,9,17,0.76,3.0,0.2641112047177759,-0.5946784198498204,1,1,0,0
44,69,2,7,10,9,0.79,3.0,0.27474402730375425,-0.5331220470743321,1,1,0,0
30,175,4,16,9,12,0.89,2.0,0.265988987717069,-0.585401536291341,1,0,1,0
22,33,4,17,7,14,0.54,2.0,0.2723334021043945,-0.13263294710451587,0,0,0,0
47,69,2,13,7,6,0.84,1.0,0.265988987717069,-0.5698291846075189,0,0,0,0
41,159,1,7,8,15,0.72,2.0,0.2765167148163434,1.0917308841375146,1,1,0,1
35,84,1,10,9,9,0.83,1.0,0.2733843537414966,0.11651851988739613,0,1,0,1
50,33,1,19,5,6,0.92,3.0,0.2723334021043945,-0.4826659028329607,1,0,0,0
34,42,3,19,4,8,0.54,2.0,0.265988987717069,-0.006865263430229335,1,1,0,0
32,124,3,26,12,10,0.53,1.0,0.2733843537414966,0.6591792483629935,1,0,1,0
42,161,1,12,12,10,0.75,2.0,0.2723334021043945,1.9653533654882684,0,0,1,0
31,72,2,18,8,11,0.79,2.0,0.27812113720642767,-0.39195449029499996,0,1,0,0
42,62,4,13,8,13,0.94,2.0,0.2733843537414966,-0.5649320249601143,0,0,1,0
21,29,2,15,8,8,0.9,2.0,0.2765167148163434,1.2395388661997424,0,1,0,0
27,145,3,11,9,9,0.51,2.0,0.2723334021043945,0.5660839354683718,1,1,0,0
38,136,2,16,10,5,0.58,2.0,0.27391304347826084,-0.446316042355811,0,1,0,1
37,174,1,14,7,14,0.92,3.0,0.27391304347826084,0.4987495303038703,0,1,0,0
28,57,4,18,12,12,0.85,3.0,0.2770060128550695,2.1388455639125517,1,1,0,1
49,22,1,16,4,10,0.73,3.0,0.2770060128550695,0.35561694971633434,1,0,1,0
43,125,1,11,10,14,0.88,2.0,0.2641112047177759,-0.17644866606299164,1,1,0,1
36,34,3,7,8,9,0.83,2.0,0.2767747230201067,-0.6155360079832942,1,0,1,0
38,114,1,15,7,15,0.92,1.0,0.27812113720642767,-0.5189541638176901,1,1,0,1
32,3,3,9,8,9,1.0,2.0,0.27474402730375425,-0.2743302595186616,0,1,0,0
47,2,1,13,10,10,0.62,1.0,0.2765167148163434,-0.23649585127418551,0,1,0,0
39,179,3,12,8,11,0.74,2.0,0.2767747230201067,0.9194617436352325,0,0,1,0
35,95,1,12,11,9,0.7,1.0,0.27812113720642767,-0.5038992478701976,1,0,1,0
25,145,3,11,9,8,0.68,3.0,0.2723334021043945,0.3001158070457499,0,1,0,0
31,157,1,19,8,6,0.82,2.0,0.2627646326276463,0.39204072958438824,1,0,1,0
52,74,2,15,5,6,0.55,3.0,0.2723334021043945,-0.5975982357905371,1,0,1,1
60,171,1,26,12,18,0.74,3.0,0.2767747230201067,-0.3991554709589193,0,0,1,0
46,39,3,18,13,12,0.55,1.0,0.27391304347826084,-0.6281084643862535,0,1,0,0
45,31,2,15,8,10,0.78,2.0,0.2733843537414966,2.041995453957459,0,1,0,0
42,170,1,11,6,6,0.79,1.0,0.27391304347826084,0.5430888449479176,1,0,0,0
53,3,2,20,10,12,0.65,2.0,0.2641112047177759,1.041884574871103,0,0,0,0
29,96,1,22,9,9,0.94,2.0,0.2627646326276463,0.24848927244839503,1,0,1,0
44,46,4,16,5,9,0.77,1.0,0.27391304347826084,0.9258496109992054,0,1,0,0
61,177,2,19,7,16,0.99,3.0,0.2765167148163434,0.051993051577255006,1,1,0,0
18,27,1,17,3,7,0.63,3.0,0.2770060128550695,-0.20379884069755266,1,0,1,1
44,103,4,20,9,11,0.81,2.0,0.2767747230201067,0.8389450470928119,1,0,1,0
48,102,2,20,13,6,0.93,3.0,0.27474402730375425,0.9944652856060466,1,1,0,1
41,35,2,19,11,12,0.88,1.0,0.2770060128550695,-0.5234386068658794,0,1,0,0
27,43,1,17,5,11,0.89,2.0,0.2627646326276463,0.7044979949365218,1,1,0,0
28,55,1,18,1,12,0.81,2.0,0.26641414141414144,-0.14066552091610765,1,0,1,0
25,104,4,18,8,11,0.67,1.0,0.2765167148163434,-0.1949100339413203,0,1,0,0
18,116,1,19,12,7,0.92,1.0,0.2770060128550695,-0.32125059289511454,1,1,0,0
39,50,3,19,9,10,0.82,2.0,0.27474402730375425,0.06098657747060164,1,1,0,0
36,16,1,19,7,10,0.6,2.0,0.2767747230201067,-0.4344088604709897,1,1,0,0
35,11,2,9,7,9,0.52,1.0,0.2765167148163434,-0.11200327709299675,0,0,1,0
37,137,2,15,9,15,0.66,2.0,0.2765167148163434,-0.405130621723677,1,0,1,1
31,15,1,9,9,8,0.5,2.0,0.2765167148163434,0.17641786631678155,0,1,0,0
53,160,2,17,8,9,0.84,3.0,0.265988987717069,-0.5325491717948244,1,0,0,0
39,174,3,14,8,5,0.98,2.0,0.2723334021043945,-0.44502245301498716,0,1,0,1
35,139,3,15,8,12,0.52,3.0,0.265988987717069,-0.4956387559366511,0,0,0,0
24,54,2,17,6,0,0.83,1.0,0.2719186785260483,-0.1851157146465113,1,1,0,0
25,101,3,11,9,11,0.88,2.0,0.2733843537414966,2.1388455639125517,0,1,0,0
28,49,1,15,11,12,0.87,1.0,0.27474402730375425,-0.11767043039565354,0,1,0,0
40,79,3,20,10,4,0.91,2.0,0.2765167148163434,-0.02570238821232113,1,0,1,0
44,13,2,17,6,10,0.62,3.0,0.2733843537414966,-0.6238088198153248,1,0,0,0
29,20,4,14,7,9,0.79,2.0,0.2765167148163434,-0.4691694540436987,1,0,1,0
27,172,2,13,7,11,0.86,1.0,0.2723334021043945,0.8433309309531289,0,1,0,0
28,120,4,15,5,11,0.68,2.0,0.2767747230201067,-0.13522628573540554,0,1,0,1
24,150,4,24,10,11,0.73,2.0,0.27474402730375425,-0.22539562274006864,1,1,0,0
36,122,2,14,13,2,0.74,1.0,0.2767747230201067,-0.44569388748236716,0,1,0,0
47,99,2,16,9,11,0.82,3.0,0.2765167148163434,-0.15663826930066096,1,0,1,1
18,38,1,15,16,8,0.66,3.0,0.2765167148163434,-0.4651223673916927,0,1,0,0
34,90,3,9,5,6,0.57,2.0,0.27391304347826084,-0.16165862793290584,0,0,1,0
48,114,2,13,8,6,0.67,3.0,0.2770060128550695,0.9275990365839385,1,1,0,1
27,173,1,14,9,8,0.69,2.0,0.265988987717069,0.4329427925513894,0,0,1,0
34,94,2,9,8,12,0.9,2.0,0.2641112047177759,-0.42354271000806953,0,0,1,0
43,99,2,12,10,7,0.89,1.0,0.27391304347826084,-0.32034508035653786,1,1,0,0
39,52,2,19,14,10,0.87,3.0,0.2627646326276463,-0.24153468975415643,0,1,0,1
38,144,1,17,9,9,0.69,2.0,0.2767747230201067,-0.6209444434177862,1,1,0,0
18,163,2,12,8,9,0.67,3.0,0.2767747230201067,-0.5988055858419726,0,1,0,0
31,18,4,16,6,11,0.72,1.0,0.27391304347826084,2.1388455639125517,1,0,1,0
33,64,2,14,14,12,0.53,2.0,0.2723334021043945,0.5271160965633643,0,1,0,0
46,103,3,10,10,10,0.61,2.0,0.2765167148163434,-0.3519209801711234,1,1,0,0
38,17,1,13,7,15,0.88,2.0,0.265988987717069,2.1388455639125517,0,0,1,1
43,129,2,13,3,12,0.96,1.0,0.2655860349127182,2.1388455639125517,0,1,0,1
44,8,3,16,9,12,0.52,3.0,0.26641414141414144,2.023589525622309,0,1,0,1
21,6,1,18,13,9,0.7,1.0,0.265988987717069,0.9703860440189973,1,1,0,0
40,10,3,11,7,11,0.63,1.0,0.2770060128550695,1.3054256832923696,0,0,1,0
22,180,1,9,7,15,0.95,2.0,0.2765167148163434,0.5204017518895644,0,1,0,0
18,2,4,14,8,6,0.84,3.0,0.2723334021043945,-0.5675376834894881,1,0,1,1
37,155,4,14,14,15,0.62,1.0,0.2770060128550695,-0.2701722937802993,1,1,0,1
40,169,3,24,7,7,0.91,2.0,0.2733843537414966,0.2481812749862941,0,1,0,0
28,9,2,10,11,11,0.59,1.0,0.27812113720642767,-0.5303192701692138,0,1,0,1
45,157,1,13,6,16,0.93,2.0,0.2733843537414966,-0.4871257060841819,1,1,0,0
21,11,3,16,12,15,0.67,3.0,0.26641414141414144,-0.21231189055002186,0,0,1,0
54,104,1,12,9,15,0.75,2.0,0.2627646326276463,0.3897985080602936,1,0,1,0
41,150,1,13,10,13,0.86,1.0,0.2719186785260483,-0.43795699123439225,0,1,0,0
50,147,2,11,7,8,0.59,2.0,0.2641112047177759,-0.3611978637296029,1,1,0,0
43,115,2,12,7,13,0.68,3.0,0.2733843537414966,-0.25360203031927014,1,1,0,0
38,75,3,14,11,7,0.62,3.0,0.2770060128550695,-0.13263910705375787,0,0,1,0
39,105,2,20,4,11,0.73,3.0,0.27474402730375425,1.339330043920438,0,1,0,0
48,28,2,10,12,15,0.61,3.0,0.2770060128550695,2.1388455639125517,1,0,0,0
46,68,3,13,9,9,0.79,1.0,0.27391304347826084,0.889277992349343,1,0,0,0
38,74,1,15,5,7,0.9,2.0,0.2765167148163434,0.7259469381972292,1,1,0,0
56,19,4,14,2,12,0.78,3.0,0.2770060128550695,-0.5876437578154357,1,0,1,1
24,144,1,15,7,15,0.74,2.0,0.2719186785260483,0.1984458448062388,1,0,1,0
22,59,2,17,9,11,0.69,3.0,0.2765167148163434,0.21229957065153784,1,1,0,0
60,119,2,15,8,10,0.76,2.0,0.2719186785260483,0.873416123051146,1,1,0,0
27,36,3,11,7,9,0.87,1.0,0.2765167148163434,1.284906892367207,1,0,1,1
51,65,1,20,5,6,0.72,2.0,0.2767747230201067,0.028813162579540346,1,1,0,0
43,159,2,20,8,6,0.63,1.0,0.2641112047177759,0.5730138783656422,1,0,1,0
31,97,2,11,3,13,0.79,3.0,0.27391304347826084,0.3875070069422628,1,1,0,1
35,86,1,18,3,4,0.85,2.0,0.27391304347826084,-0.5381916853005131,0,0,1,0
31,42,3,16,10,6,0.92,3.0,0.2767747230201067,-0.048223162641139836,0,0,1,0
36,160,2,14,5,11,0.61,2.0,0.2765167148163434,1.921322048306322,0,0,1,0
30,93,2,13,10,12,0.69,3.0,0.2723334021043945,1.4917518279649375,1,0,1,1
24,24,2,18,16,13,0.91,1.0,0.2655860349127182,0.424035505947431,1,0,1,0
32,151,1,17,4,8,0.76,3.0,0.2765167148163434,-0.550961260079217,1,1,0,0
33,125,2,13,8,6,0.66,3.0,0.2723334021043945,2.1388455639125517,0,0,1,0
32,35,2,15,3,7,0.96,2.0,0.27474402730375425,-0.40814283690302394,0,0,0,0
38,92,2,9,11,9,0.91,1.0,0.2723334021043945,-0.4847233258797948,1,0,1,0
25,79,2,22,9,9,0.6,2.0,0.27812113720642767,-0.21707353131410198,1,1,0,0
38,178,2,22,5,11,0.95,2.0,0.2641112047177759,0.6702917967955944,1,1,0,0
30,85,1,12,8,12,0.97,2.0,0.27391304347826084,-0.26251547687247057,1,0,1,0
33,17,3,17,9,13,0.95,2.0,0.2723334021043945,-0.3262031920856972,1,1,0,1
30,30,1,10,3,9,0.52,2.0,0.2765167148163434,-0.5278183307769544,0,0,1,0
36,116,1,12,12,11,0.75,1.0,0.2723334021043945,2.1388455639125517,0,1,0,0
39,123,3,8,9,10,0.54,2.0,0.2765167148163434,0.1700238390035666,0,0,1,1
26,144,1,14,11,13,0.5,1.0,0.27391304347826084,0.24674600681290387,1,0,1,0
29,130,1,11,6,9,0.71,2.0,0.2733843537414966,0.8676319307128909,1,1,0,0
34,141,3,16,8,12,0.64,2.0,0.27474402730375425,-0.3975723640037206,1,0,1,0
19,154,1,14,10,8,0.78,1.0,0.2770060128550695,0.01945003973167261,1,0,1,1
52,54,2,19,8,10,0.66,1.0,0.27474402730375425,-0.4161322910699216,0,1,0,0
31,76,2,16,9,10,0.95,2.0,0.2627646326276463,-0.030427069280949126,1,1,0,0
35,177,2,13,9,7,0.82,2.0,0.27391304347826084,-0.4705492826739108,1,1,0,0
24,128,1,10,4,15,0.77,1.0,0.2627646326276463,-0.3397489204688953,0,1,0,0
32,77,1,16,9,15,0.56,2.0,0.2770060128550695,2.1388455639125517,1,1,0,0
40,158,2,16,5,8,0.95,2.0,0.2723334021043945,-0.019105082574119588,0,1,0,0
43,70,2,11,6,11,0.84,1.0,0.2655860349127182,-0.5677779215099268,1,0,1,1
37,32,2,19,10,7,0.57,1.0,0.2719186785260483,0.8101349644878926,0,0,1,0
33,96,1,14,10,12,0.9,2.0,0.2627646326276463,0.06105433691226384,1,1,0,1
23,81,3,15,5,10,0.56,2.0,0.2767747230201067,0.11975865318869773,0,1,0,0
35,78,1,7,12,7,0.66,3.0,0.2770060128550695,1.8305921559206353,0,1,0,0
38,87,1,15,7,12,0.78,3.0,0.2719186785260483,-0.43390990458238626,1,0,1,0
31,73,2,20,6,7,0.94,2.0,0.2723334021043945,-0.18997591459846372,1,0,1,0
44,10,2,12,6,13,0.62,3.0,0.27391304347826084,-0.5654001811025077,1,1,0,0
37,179,2,22,10,15,0.83,3.0,0.2765167148163434,0.1546917253401832,0,1,0,0
25,8,1,26,5,12,0.66,1.0,0.265988987717069,-0.09266719642230148,1,1,0,1
31,137,3,8,3,8,0.93,3.0,0.2770060128550695,0.047693407006326266,1,1,0,0
29,24,1,14,3,14,0.79,1.0,0.2723334021043945,1.3871682097339517,0,0,1,0
22,4,1,21,3,13,0.83,1.0,0.2770060128550695,-0.5863501684746117,0,0,1,0
24,128,2,13,13,11,0.74,2.0,0.27391304347826084,-0.3582349281441921,1,1,0,1
28,162,1,13,8,13,0.87,1.0,0.27621483375959077,2.1388455639125517,1,1,0,0
36,4,4,14,3,5,0.57,2.0,0.2765167148163434,0.34942004077886396,1,0,1,0
18,17,3,14,7,8,0.99,1.0,0.2767747230201067,-0.5022360615748527,0,1,0,0
21,100,1,12,11,6,0.93,1.0,0.2733843537414966,0.8623959738571754,1,0,0,1
49,82,1,12,5,8,0.77,1.0,0.2770060128550695,-0.12535188710045028,1,1,0,1
31,38,1,10,8,11,0.9,2.0,0.27391304347826084,0.25226532133375223,1,0,1,1
38,175,2,10,8,8,0.73,2.0,0.2723334021043945,1.0009825119041018,0,0,1,0
43,47,1,19,3,14,0.85,1.0,0.2767747230201067,0.1996963145023685,0,1,0,0
34,76,3,15,10,11,0.87,1.0,0.2767747230201067,1.109711775974966,1,0,1,0
43,157,1,16,11,3,0.73,1.0,0.2770060128550695,0.10329926881402497,0,0,1,0
44,175,2,21,8,9,0.88,1.0,0.27474402730375425,0.10596036688657685,0,0,1,0
54,6,2,11,8,19,0.93,1.0,0.2770060128550695,-0.2182254418223594,1,1,0,1
35,98,3,7,7,15,0.88,2.0,0.2770060128550695,-0.10023161409149989,1,0,1,0
32,82,2,15,7,6,0.67,1.0,0.27391304347826084,-0.5983990291919995,0,0,1,0
52,101,3,13,4,12,0.56,2.0,0.2765167148163434,-0.25683600367132975,1,1,0,0
43,156,2,11,10,11,0.98,3.0,0.265988987717069,0.5268204189997474,0,1,0,1
20,68,1,15,6,8,0.69,1.0,0.2723334021043945,0.22296244278947142,0,1,0,0
50,110,4,14,5,8,0.64,3.0,0.26641414141414144,0.4286000283357665,0,1,0,1
34,79,3,20,6,7,0.55,3.0,0.2641112047177759,0.3676350106875119,0,1,0,0
28,69,1,14,6,7,0.84,1.0,0.2719186785260483,-0.20487683181490585,0,0,0,0
35,75,3,17,10,8,0.56,2.0,0.27474402730375425,0.08982129987248905,0,1,0,1
18,23,2,14,8,6,0.94,1.0,0.2767747230201067,-0.5842496257830836,1,1,0,0
27,57,4,11,7,7,0.63,1.0,0.2770060128550695,-0.29668471531794577,0,0,1,0
35,104,1,14,10,11,0.6,2.0,0.2733843537414966,2.1388455639125517,1,1,0,1
23,118,2,20,11,11,0.99,2.0,0.2770060128550695,0.1436222965522764,1,0,1,0
18,22,3,20,9,12,0.89,3.0,0.2765167148163434,-0.1270089134465532,0,1,0,1
41,51,1,16,5,3,1.0,2.0,0.265988987717069,-0.5845699431436685,1,1,0,1
27,6,1,10,17,6,0.94,3.0,0.2770060128550695,0.1528437405675777,1,1,0,0
43,67,1,23,14,11,0.55,2.0,0.27812113720642767,-0.4461866834217286,0,1,0,0
26,109,2,10,10,13,0.6,2.0,0.2767747230201067,-0.3382582127523269,0,0,0,0
47,26,1,16,6,8,0.64,1.0,0.27474402730375425,-0.05228256919162986,0,0,1,1
36,63,2,16,8,8,0.83,1.0,0.2719186785260483,-0.21226877090532775,1,0,1,0
34,57,1,12,9,8,0.8,1.0,0.2723334021043945,-0.00382840845391434,1,1,0,1
42,167,1,13,6,9,0.95,3.0,0.2719186785260483,-0.5952697749770542,0,1,0,0
54,62,4,15,7,13,0.54,2.0,0.2765167148163434,-0.012064260590492735,0,0,1,1
38,94,3,17,7,6,0.93,2.0,0.2627646326276463,0.6148399337189462,0,1,0,0
33,89,3,12,14,14,0.74,1.0,0.2765167148163434,-0.14845169675801873,1,0,1,0
23,159,2,17,9,10,0.79,1.0,0.27391304347826084,0.34970339844399684,1,0,0,0
37,121,1,21,5,16,0.98,1.0,0.27391304347826084,-0.5859436118246386,1,0,1,0
21,74,1,11,8,10,0.91,1.0,0.27391304347826084,-0.41886114858413565,0,0,1,1
24,146,1,13,7,10,0.77,2.0,0.265988987717069,2.1388455639125517,1,1,0,0
20,63,2,18,4,2,0.58,2.0,0.2733843537414966,2.0471636513715126,1,1,0,1
56,106,3,15,6,14,0.84,2.0,0.265988987717069,2.019998275214212,1,0,1,0
53,10,1,25,8,6,0.59,2.0,0.2770060128550695,0.12132328029617036,1,1,0,0
40,29,2,19,9,12,0.93,1.0,0.2770060128550695,0.060056425135056886,0,0,1,1
33,76,4,12,13,11,0.56,1.0,0.2733843537414966,2.1388455639125517,0,1,0,0
52,80,1,15,7,6,0.86,2.0,0.27391304347826084,-0.30227794922969836,0,1,0,0
35,11,1,14,10,8,0.7,2.0,0.2719186785260483,-0.5452633070303501,0,0,1,0
31,60,4,8,10,17,0.64,3.0,0.27474402730375425,-0.09860538749160706,0,0,1,0
29,135,2,18,9,8,0.93,3.0,0.26641414141414144,-0.3026721859811875,0,0,1,0
30,99,1,14,7,9,0.74,2.0,0.2770060128550695,-0.575625696844258,0,1,0,0
39,130,1,15,11,12,0.73,2.0,0.2765167148163434,0.2130634043575481,0,1,0,0
39,138,2,17,11,9,0.55,1.0,0.2770060128550695,-0.003631290078169756,1,0,1,0
36,62,1,13,10,7,0.55,2.0,0.265988987717069,-0.351446664079488,1,0,1,1
18,94,1,23,10,10,0.54,1.0,0.2627646326276463,-0.3112098756306248,1,0,1,1
24,13,1,16,7,12,0.94,3.0,0.2733843537414966,-0.3526170544354715,1,0,1,1
18,34,3,15,10,12,0.58,1.0,0.27391304347826084,-0.03930355613869742,0,1,0,1
53,70,1,17,11,14,0.88,2.0,0.2641112047177759,-0.5707778167907896,0,0,1,0
50,126,3,7,11,12,0.55,1.0,0.2767747230201067,0.9581031052304129,0,1,0,1
28,174,2,4,10,8,0.65,3.0,0.2723334021043945,-0.5322842939774176,0,0,0,0
47,169,3,16,8,17,0.71,1.0,0.27812113720642767,0.3834722401887408,1,0,1,1
34,125,1,18,10,7,0.72,2.0,0.2723334021043945,0.3184909356346904,0,1,0,0
33,94,1,13,9,8,0.58,1.0,0.2770060128550695,1.1220501543067285,1,0,0,1
